,Item Name,Price,Quantity,Image link
88,Red Snapper / Chempalli / Rane (Large), ₹299.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/r/e/red-snapper_big.jpg
89,Rockfish, ₹214.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/r/o/rock_fish.jpg
90,Rohu / Rui (1kg to 1.5kg), ₹109.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/r/o/rohu_12.jpg
91,Rohu / Rui (650g to 900g), ₹89.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/r/o/rohu3.jpg
92,Sail Fish / Ola Meen, ₹159.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/s/a/sail-fish.jpg
93,Sambar Cut Vegetable Mix - 500g Pack (Ozone Washed), ₹89.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/s/a/sambhar_veg_mix.jpg
94,Scampi / Attukonchu / Jinga / Golda Chingdi, ₹499.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/s/c/scampi.jpg
95,Sea Crab, ₹199.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/c/r/crab_whole.jpg
96,Seer Fish / King Fish / Surmai / Neymeen / Vanjaram / Anjal (5kg+), ₹475.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/s/e/seer-fish-5.jpg
97,Shark (Super Tasty), ₹239.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/s/h/shark_5b3a44025d-edit_-_copy_1_1.jpg
98,Silver Croaker / Kora / Bhola / ভোলা, ₹199.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/c/r/crocker_whole.jpg
99,Silver Croaker / Kora / Bhola / ভোলা / Ghol Fish (Large), ₹209.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/s/i/silver_crocker.jpg
100,Silver Trevally / Kannadi Vatta, ₹299.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/s/i/silver-travely.jpg
101,Skewered Tandoori Prawns (250g Pack), ₹299.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/s/k/skewered_tandoori_prawns.jpg
102,Small Bhetki / চারা ভেটকী / Small Barramundi / Small Asian Seabass / கொடுவா (Kolkata/Malancha), ₹339.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/_/9/_90a27095d_2.jpg
103,"Small Cleaned Prawns / Kocho Chingdi - Peeled, Cleaned but not deveined (PUD)", ₹299.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/p/e/peeled_small_prawn_5b3a66565d_2_1.jpg
104,Snake Head Fish / Varaal / Bral / Kannan / Shol, ₹249.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/v/a/vakka-snake-head-whole.jpg
105,Sole Fish / Manthal / Repti (Small), ₹199.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/s/o/solefish_small_2.jpg
106,Special Premium Tender and Antibiotic-residue-free Skinless Chicken (2kg Pack), ₹375.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/c/h/chicken_chicken.jpg
107,Spicy Chettinad Chicken (250g Pack), ₹125.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/c/h/chettinad_chicken_cooked_1.jpg
108,Squid / Koonthal, ₹319.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/5/b/5b3a85125d-edit_1.jpg
109,Squid / Koonthal (Large), ₹339.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/5/b/5b3a85125d-edit_1_2.jpg
110,Squid / Koonthal (Small), ₹249.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/s/q/squid.jpg
111,Squid / Koonthal - Tentacles (500g Pack), ₹99.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/s/q/squid-tentacles_02.jpg
112,Sword Fish, ₹175.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/s/w/sword_fish.jpg
113,Tandoori Baasa Boneless Fillets, ₹199.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/t/a/tandoori-baasa_cooked.jpg
114,Tandoori Chicken Legs, ₹249.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/t/a/tandoori-chicken-legs-fried.jpg
115,Tangy Chicken Ghee Roast (250g pack), ₹125.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/c/h/chicken_ghee-roast.jpg
116,Tangy Prawns Ghee Roast (250g pack), ₹299.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/p/r/prawn-ghee_roast.jpg
117,Tiger Prawns (Large), ₹425.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/t/i/tiger_prawn_30_1.jpg
118,Tilapia / Jalebi Fish, ₹89.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/t/i/tilapia-whole-2.jpg
